study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp
PRJEB33905	SAMEA5856239	ERX3493140	ERR3471477	408170	human gut metagenome	daa3d2c3c48f17f1f8b5d9d11b5a094b;f8576da3936410e983cf3a2a545cb535	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471477/J0363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471477/J0363_2.fastq.gz
PRJEB33905	SAMEA5856240	ERX3493141	ERR3471478	408170	human gut metagenome	48280dddf0ce73240276648c68817753;01438d2fdef4c1057a953b5e20671b0c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471478/J0364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471478/J0364_2.fastq.gz
PRJEB33905	SAMEA5856241	ERX3493142	ERR3471479	408170	human gut metagenome	baad7d5ba43b2178918cffb6cf81a701;e50b2349558e06068dedd643c975262c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471479/J0365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471479/J0365_2.fastq.gz
PRJEB33905	SAMEA5856245	ERX3493146	ERR3471483	408170	human gut metagenome	68e95963e155dd69112a4e18ce6496f5;e67be57cd05fc78356ff25e1a0dc2619	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471483/J0369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471483/J0369_2.fastq.gz
PRJEB33905	SAMEA5856246	ERX3493147	ERR3471484	408170	human gut metagenome	9dbe7ca215ae88dde1c4a252aab618c6;c38eff08416fc770c3eab54743938490	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471484/J0370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471484/J0370_2.fastq.gz
PRJEB33905	SAMEA5856248	ERX3493149	ERR3471486	408170	human gut metagenome	52f77129a5d2a442a71f5810c9e01466;ae5aee8627ea000bacfc7f01a9985da3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471486/J0372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471486/J0372_2.fastq.gz
PRJEB33905	SAMEA5856249	ERX3493150	ERR3471487	408170	human gut metagenome	dbaa39c131a0278ce5ce313b22422779;636d0e12ac4555aca499b3e4d4b3cefa	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471487/J0373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471487/J0373_2.fastq.gz
PRJEB33905	SAMEA5856253	ERX3493154	ERR3471491	408170	human gut metagenome	63d8e91c276cd3b458fb8e8c456bac55;3da7b264aeab0c89cc5f1ad2e8ad4bfe	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471491/J0377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471491/J0377_2.fastq.gz
PRJEB33905	SAMEA5856254	ERX3493155	ERR3471492	408170	human gut metagenome	d66432b515bc948d12ce4c36d6188db2;07448a8d89562b8238cd712993ccc564	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471492/J0378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471492/J0378_2.fastq.gz
PRJEB33905	SAMEA5856255	ERX3493156	ERR3471493	408170	human gut metagenome	9dfdc24be84e062b931cc0f11f2e7330;d5ee3c55bda6ee4bcf6022754c47ba50	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471493/J0379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471493/J0379_2.fastq.gz
PRJEB33905	SAMEA5856258	ERX3493159	ERR3471496	408170	human gut metagenome	e3512a7b267c09f283e8dda1c112d8e9;8db0ef0773173b341abc506822d04a82	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471496/J0382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471496/J0382_2.fastq.gz
PRJEB33905	SAMEA5856262	ERX3493163	ERR3471500	408170	human gut metagenome	367b95563b6c36dd2b7b0378ad0171d2;52b1a954fcbd0137fde5460765f587e0	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471500/J0386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471500/J0386_2.fastq.gz
PRJEB33905	SAMEA5856263	ERX3493164	ERR3471501	408170	human gut metagenome	4b77fe69ca3a173ef32e0711b55de916;745c6b5a5277e99cb8c0ca762b86f39d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471501/J0387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471501/J0387_2.fastq.gz
PRJEB33905	SAMEA5856265	ERX3493166	ERR3471503	408170	human gut metagenome	7f22831bed86fd99b11fad3d34b4210f;7ea090e0b9863e4ee752306013c0068f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471503/J0389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471503/J0389_2.fastq.gz
PRJEB33905	SAMEA5856269	ERX3493170	ERR3471507	408170	human gut metagenome	fb252ab17232ac4b4cef3ef06eb3ac09;f740ebe02e40d098bfd9c86d0ecd844e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471507/J0394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471507/J0394_2.fastq.gz
PRJEB33905	SAMEA5856277	ERX3493178	ERR3471515	408170	human gut metagenome	01bfa50deae198dc15c95e990e217344;786511ed0c5ce27e8d33a69f70a253e1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471515/J0402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471515/J0402_2.fastq.gz
PRJEB33905	SAMEA5856281	ERX3493182	ERR3471519	408170	human gut metagenome	6236ade360a3227e10dc0220b0273eee;26e793ad8cd4f3cea4bb1a619181addf	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471519/J0406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471519/J0406_2.fastq.gz
PRJEB33905	SAMEA5856285	ERX3493186	ERR3471523	408170	human gut metagenome	d5dc75961944c5870b22c4a4de5a966f;3c81c4e8c2fa5ef99b6ca3e2cd0fff3b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471523/J0410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471523/J0410_2.fastq.gz
PRJEB33905	SAMEA5856289	ERX3493190	ERR3471527	408170	human gut metagenome	771bfe039716e0b48d718e3c4b756ad6;9dfd3ac2f6ef7d0551967e5f4ef0245a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471527/J0414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471527/J0414_2.fastq.gz
PRJEB33905	SAMEA5856291	ERX3493192	ERR3471529	408170	human gut metagenome	b7764ef51661ae2fe1065468e4a357ed;e1497edc11c8acc4e7f52967f2bc4d1d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471529/J0416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471529/J0416_2.fastq.gz
PRJEB33905	SAMEA5856294	ERX3493195	ERR3471532	408170	human gut metagenome	81b480334c2a5eb9203ffc5db437e254;4e26cdaa2712f1cca981b786ee546d10	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471532/J0419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471532/J0419_2.fastq.gz
PRJEB33905	SAMEA5856297	ERX3493198	ERR3471535	408170	human gut metagenome	8f86747c2ece6b7e725b1d286acb31e3;1977835adb0a9ca8d5478191c516091f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471535/J0422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471535/J0422_2.fastq.gz
PRJEB33905	SAMEA5856299	ERX3493200	ERR3471537	408170	human gut metagenome	2a531e07110982b5eb90d741d9e054c6;2c1d681791d2742fe616779b98bc4a29	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471537/J0424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471537/J0424_2.fastq.gz
PRJEB33905	SAMEA5856306	ERX3493207	ERR3471544	408170	human gut metagenome	77f02c670acd304d5844fb68fae831e7;bdb51f5dc96b62856d9731e54c83d820	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471544/J0431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471544/J0431_2.fastq.gz
PRJEB33905	SAMEA5856307	ERX3493208	ERR3471545	408170	human gut metagenome	aef2c923b12e46cb12e23579d6669f0a;e19c47ca798da93745532d35d6244fcf	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471545/J0432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471545/J0432_2.fastq.gz
PRJEB33905	SAMEA5856312	ERX3493213	ERR3471550	408170	human gut metagenome	9ed6aab4e4f0a9f809277ad6dd808832;6acfd86e928013cc0f3ba58e5321820d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471550/J0437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471550/J0437_2.fastq.gz
PRJEB33905	SAMEA5856315	ERX3493216	ERR3471553	408170	human gut metagenome	a8d4adaa870bc3da5aedf4448446e7b4;551808d602647d3a0777250400a27801	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471553/J0440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471553/J0440_2.fastq.gz
PRJEB33905	SAMEA5856316	ERX3493217	ERR3471554	408170	human gut metagenome	da0e9a0ccf54a679afadce9aebb02c85;7f16f26b9d3390c2f5428653df1d1508	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471554/J0441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471554/J0441_2.fastq.gz
PRJEB33905	SAMEA5856320	ERX3493221	ERR3471558	408170	human gut metagenome	6742bfdc8ad359f2d4e56eadc5fae546;4c416069cba4a9a2fff2d9e546e7ac8d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471558/J0446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471558/J0446_2.fastq.gz
PRJEB33905	SAMEA5856323	ERX3493224	ERR3471561	408170	human gut metagenome	e3513391a8183c8a73084ddd06770169;a374c82aa652d9b49cec13ffd691d2fb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471561/J0450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471561/J0450_2.fastq.gz
PRJEB33905	SAMEA5856326	ERX3493227	ERR3471564	408170	human gut metagenome	6a8903efb8dcb2473e967a634953b9a1;2fbd93e4d5761c25b8613a3a4ca33473	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471564/J0453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471564/J0453_2.fastq.gz
PRJEB33905	SAMEA5856327	ERX3493228	ERR3471565	408170	human gut metagenome	78d8d337a06086390f3649c6121f3475;c3a6ad64c474ea41c4c08f4e9d5cec2f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471565/J0454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471565/J0454_2.fastq.gz
PRJEB33905	SAMEA5856329	ERX3493230	ERR3471567	408170	human gut metagenome	ec5286a629b3e0dc4752666fc53eec7d;b5ea34a9692c2304e23e2eb848811fc7	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471567/J0456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471567/J0456_2.fastq.gz
PRJEB33905	SAMEA5856338	ERX3493239	ERR3471576	408170	human gut metagenome	924b49d965bf8ff1f94662407e89ba2c;bbdee22ffeb72022109597a37821069b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471576/J0466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471576/J0466_2.fastq.gz
PRJEB33905	SAMEA5856341	ERX3493242	ERR3471579	408170	human gut metagenome	4dd7f3c0d81b38c2f3559995292395f0;4eaabda12a503a8a230c2b847d873d51	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471579/J0469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471579/J0469_2.fastq.gz
PRJEB33905	SAMEA5856343	ERX3493244	ERR3471581	408170	human gut metagenome	006c9934512978b4d027f7ec16a56ed0;feeb22cb486f4c1cd2274558b9e5721c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471581/J0471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471581/J0471_2.fastq.gz
PRJEB33905	SAMEA5856344	ERX3493245	ERR3471582	408170	human gut metagenome	76eb3e8d48f8c24be8cbe5625f9db656;15d4ad72e6e820ff2a6346eebb7cdb65	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471582/J0472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471582/J0472_2.fastq.gz
PRJEB33905	SAMEA5856345	ERX3493246	ERR3471583	408170	human gut metagenome	09036122b6f2da774f186c6816fdd661;9ae2a7b12377dcc6b93d88576b255e91	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471583/J0473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471583/J0473_2.fastq.gz
PRJEB33905	SAMEA5856347	ERX3493248	ERR3471585	408170	human gut metagenome	7632870a544b5edaff7373a766198cdf;13c8b40d59eabf895c714c0f680f5e2b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471585/J0475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471585/J0475_2.fastq.gz
PRJEB33905	SAMEA5856348	ERX3493249	ERR3471586	408170	human gut metagenome	da102cba0a044d3dc3666d29e735553e;5af2d0ba701d7904956bf4aa5d27c907	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471586/J0476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471586/J0476_2.fastq.gz
PRJEB33905	SAMEA5856359	ERX3493260	ERR3471597	408170	human gut metagenome	7fbfb73663ce33c3db3b7c45f93b4942;7caea0b68398134c35973510aeddcafb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471597/J0487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471597/J0487_2.fastq.gz
PRJEB33905	SAMEA5856360	ERX3493261	ERR3471598	408170	human gut metagenome	a03b73c8a7a4a719f5ecbcdf40ae7d3f;c95ab7ff3424e0fcd4fa854128ef9cec	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471598/J0488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471598/J0488_2.fastq.gz
PRJEB33905	SAMEA5856361	ERX3493262	ERR3471599	408170	human gut metagenome	95b352d5a4a9e38bf24d614db142f2df;9cd972cb0624c4fba3ed0f22ed2e2718	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471599/J0489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471599/J0489_2.fastq.gz
PRJEB33905	SAMEA5856363	ERX3493264	ERR3471601	408170	human gut metagenome	cdadfc7628cc4451db63e0fa41e87ca3;d5e0585ec1a63b6c84190020886b2fbb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471601/J0491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471601/J0491_2.fastq.gz
PRJEB33905	SAMEA5856364	ERX3493265	ERR3471602	408170	human gut metagenome	c98635c681aaeab17e39d54338ef0071;be3577b430c1203a905ae57b58cf0e0e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471602/J0492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471602/J0492_2.fastq.gz
PRJEB33905	SAMEA5856369	ERX3493270	ERR3471607	408170	human gut metagenome	ec2e2539726e5f201946ffbe8abbdc89;aa20355edd2bf13336d2ca5d979f7105	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471607/J0497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471607/J0497_2.fastq.gz
PRJEB33905	SAMEA5856372	ERX3493273	ERR3471610	408170	human gut metagenome	d1789a5694f5602e9df55b29d9ab26c3;879f67d57b897a76ba59ee17a21b2cc9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471610/J0500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471610/J0500_2.fastq.gz
PRJEB33905	SAMEA5856377	ERX3493278	ERR3471615	408170	human gut metagenome	6fbc016d70f8910c297f924308b2b655;36429447e5cbfc6953127530ef47085b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471615/J0505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471615/J0505_2.fastq.gz
PRJEB33905	SAMEA5856384	ERX3493285	ERR3471622	408170	human gut metagenome	43ca6edc25e9eafdc58d823bf42ad73f;8117e51cc9c1bb56cd5af666a77bdef0	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471622/J0512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471622/J0512_2.fastq.gz
PRJEB33905	SAMEA5856386	ERX3493287	ERR3471624	408170	human gut metagenome	b7edbae6a3d9b218be9b20e79b0c22e1;7ff728ff0dc397d10b2326b42118d726	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471624/J0514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471624/J0514_2.fastq.gz
PRJEB33905	SAMEA5856387	ERX3493288	ERR3471625	408170	human gut metagenome	b63534d195650fa5deb885747c5974d5;fd221f68cefe2860722b28cdd29e97d9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471625/J0515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471625/J0515_2.fastq.gz
PRJEB33905	SAMEA5856391	ERX3493292	ERR3471629	408170	human gut metagenome	5f887e51cda5d059463b500372578bac;1380c37bcf377ae9b7f5dc1d5d87f0b2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471629/J0519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471629/J0519_2.fastq.gz
PRJEB33905	SAMEA5856392	ERX3493293	ERR3471630	408170	human gut metagenome	eeb3bc2fcee36f62feee31ea8107cf6f;3526f338991dd24ccbb026aa1b2fa9a9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471630/J0520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471630/J0520_2.fastq.gz
PRJEB33905	SAMEA5856393	ERX3493294	ERR3471631	408170	human gut metagenome	1a8b7436cd53151f66957681d7149b92;5f9563fc37f4905d47d0aed57fe46c58	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471631/J0521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471631/J0521_2.fastq.gz
PRJEB33905	SAMEA5856397	ERX3493298	ERR3471635	408170	human gut metagenome	a7d341b0f29f51ce897151cfc84acb4a;d1b549131f6cc4b968b92931fa7363c6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471635/J0525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471635/J0525_2.fastq.gz
PRJEB33905	SAMEA5856402	ERX3493303	ERR3471640	408170	human gut metagenome	000cded2bfde25dbc0337f0fbf907142;f00aa9b19d59a12589d9b58b92c6ab19	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471640/J0530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471640/J0530_2.fastq.gz
PRJEB33905	SAMEA5856405	ERX3493306	ERR3471643	408170	human gut metagenome	13e63d87e3edaed7b856c525daa68938;17d02389b0a87aa42ca3bc34ed3c34ba	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471643/J0533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471643/J0533_2.fastq.gz
PRJEB33905	SAMEA5856409	ERX3493310	ERR3471647	408170	human gut metagenome	9fb7ce047679705115f0601f54a5e9b6;e17e4fd8b9ce5c3f4272e74ff87929eb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471647/J0539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471647/J0539_2.fastq.gz
PRJEB33905	SAMEA5856410	ERX3493311	ERR3471648	408170	human gut metagenome	c086f538e1f6085c04f0a068ec66e5d8;20d4d1f366811c1894d059e21036a9ee	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471648/J0540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471648/J0540_2.fastq.gz
PRJEB33905	SAMEA5856412	ERX3493313	ERR3471650	408170	human gut metagenome	6bc10189ed9390bb8447a15905027141;d2a9bea814a0e02d8f33009c3d6312e4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471650/J0542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471650/J0542_2.fastq.gz
PRJEB33905	SAMEA5856414	ERX3493315	ERR3471652	408170	human gut metagenome	d57241db593863bf7ed3c33d14f53701;199a0caeb09fae361fece3a299800a5c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471652/J0544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471652/J0544_2.fastq.gz
PRJEB33905	SAMEA5856415	ERX3493316	ERR3471653	408170	human gut metagenome	55e03ef0e3407770dbdd7d5048661edd;c58d255cf5724e08f8bdb34c6a4d5128	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471653/J0545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471653/J0545_2.fastq.gz
PRJEB33905	SAMEA5856416	ERX3493317	ERR3471654	408170	human gut metagenome	0725ed261881acbc42e5798c57512022;eaeba3a241ad8c6d89c858e9586ea2b8	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471654/J0546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471654/J0546_2.fastq.gz
PRJEB33905	SAMEA5856420	ERX3493320	ERR3471657	408170	human gut metagenome	ab8f9c9b5e0bd534590f8a19e232b5f8;02b2afb64c663cb7ef149b41179e6499	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471657/J0549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471657/J0549_2.fastq.gz
PRJEB33905	SAMEA5856424	ERX3493324	ERR3471661	408170	human gut metagenome	d0cfc4f205a60cae771e363d72c4278a;3e3e9c3cc6ce47c377649a8efe8d9033	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471661/J0553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471661/J0553_2.fastq.gz
PRJEB33905	SAMEA5856425	ERX3493325	ERR3471662	408170	human gut metagenome	c3658efd0648391f233b9730f2da66c1;defaec99c4797ce60a97ffe9513a60b2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471662/J0554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471662/J0554_2.fastq.gz
PRJEB33905	SAMEA5856430	ERX3493330	ERR3471667	408170	human gut metagenome	214197c21b04ca22d9fc35466b511711;e488b81ed72fe2a5ba610dcc0aca41d4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471667/J0559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471667/J0559_2.fastq.gz
PRJEB33905	SAMEA5856433	ERX3493333	ERR3471670	408170	human gut metagenome	028d64f3d466a5c773850c2c1b37f61c;90ae25bd23fb47c601a35839c461adb3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471670/J0562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471670/J0562_2.fastq.gz
PRJEB33905	SAMEA5856434	ERX3493334	ERR3471671	408170	human gut metagenome	37de8963f30e0d633b30d2fc4f31c83b;771ff0541f8dfbc00ebca4439d6c7785	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471671/J0563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471671/J0563_2.fastq.gz
PRJEB33905	SAMEA5856435	ERX3493335	ERR3471672	408170	human gut metagenome	4d93370154f28a6ae06be0f378587ca8;f55a5af287d71449827eca7952e0fe12	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471672/J0564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471672/J0564_2.fastq.gz
PRJEB33905	SAMEA5856440	ERX3493340	ERR3471677	408170	human gut metagenome	09e5c49269aded268ad063fe686e937e;445b524c636b72c31f82fab9fa4fed9d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471677/J0569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471677/J0569_2.fastq.gz
PRJEB33905	SAMEA5856443	ERX3493343	ERR3471680	408170	human gut metagenome	d3b3ff3526a04e6d1d9146d1796a1647;dcabe51053f8ef245a9523b8599d6ce7	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471680/J0572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471680/J0572_2.fastq.gz
PRJEB33905	SAMEA5856445	ERX3493345	ERR3471682	408170	human gut metagenome	9878ac41edcdc1a07e6cef70d1787fa0;788e181bf8a11b8726a57a47a96fa874	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471682/J0574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471682/J0574_2.fastq.gz
PRJEB33905	SAMEA5856446	ERX3493346	ERR3471683	408170	human gut metagenome	341fd54a1adf8cc662080039fa3f4ca8;cef89af2db0182a0da1d1a04ad22cb22	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471683/J0575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471683/J0575_2.fastq.gz
PRJEB33905	SAMEA5856458	ERX3493358	ERR3471695	408170	human gut metagenome	04efcebcdd2b40cc836bc595639918b8;91dbcfb0020e9783d5a341dc12ebe6da	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471695/J0587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471695/J0587_2.fastq.gz
PRJEB33905	SAMEA5856459	ERX3493359	ERR3471696	408170	human gut metagenome	f448ea1e1c32ab74cdb221e6569a1111;ca2aa82c62b642157409bae87a595351	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471696/J0588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471696/J0588_2.fastq.gz
