study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp	sample_alias
PRJEB57967	SAMEA112182121	ERX10072586	ERR10558983	447426	human oral metagenome	c9e99cca26391d2647def2120489d2e3;063a5f85aec636514992d6b317d6dc3c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558983/SJ1380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558983/SJ1380_2.fastq.gz	SJ1380
PRJEB57967	SAMEA112182208	ERX10072687	ERR10559084	447426	human oral metagenome	2507dcc8aac768a60ddb5b507160103b;d5e86f5b2e71d5e2699766aac6620df8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559084/SJ1481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559084/SJ1481_2.fastq.gz	SJ1481
PRJEB57967	SAMEA112181962	ERX10072588	ERR10558985	447426	human oral metagenome	8d1be4c3cd71bb469af6ab0fdad7452a;613e4da9b2703a810378e1d027970e3d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558985/SJ1382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558985/SJ1382_2.fastq.gz	SJ1382
PRJEB57967	SAMEA112182247	ERX10072688	ERR10559085	447426	human oral metagenome	452fad868418a15cb9555b24c519c4ec;b696ad668871860acaa929b009a3bbbf	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559085/SJ1482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559085/SJ1482_2.fastq.gz	SJ1482
PRJEB57967	SAMEA112182029	ERX10072593	ERR10558990	447426	human oral metagenome	402bf3a547bc2fd56496db52c5909475;1187b0c04ff3d8604f9611969e2936d0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558990/SJ1387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558990/SJ1387_2.fastq.gz	SJ1387
PRJEB57967	SAMEA112182190	ERX10072692	ERR10559089	447426	human oral metagenome	e1c85e1e253b9c4cdf8d1c1ac35a19cf;8aaaef60a1e2ac7580c953da3f18dab7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559089/SJ1486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559089/SJ1486_2.fastq.gz	SJ1486
PRJEB57967	SAMEA112182102	ERX10072599	ERR10558996	447426	human oral metagenome	f5afac2c0d4582bfda08c7055863d2e8;1090b10af63bf84c1b2e5a8c926844aa	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558996/SJ1393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558996/SJ1393_2.fastq.gz	SJ1393
PRJEB57967	SAMEA112182296	ERX10072698	ERR10559095	447426	human oral metagenome	d24faa28da231f93b9174f99fa179a16;760131731450b74b8f34f0c66ce63f87	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559095/SJ1492_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559095/SJ1492_2.fastp.fastq.gz	SJ1492
PRJEB57967	SAMEA112182114	ERX10072603	ERR10559000	447426	human oral metagenome	80fa26c8cf8c2c744bf7d0b6a1295510;5bc6e05133d28a2873f88dc6df7aa19f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559000/SJ1397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559000/SJ1397_2.fastq.gz	SJ1397
PRJEB57967	SAMEA112182301	ERX10072700	ERR10559097	447426	human oral metagenome	ca2cc98e1dbd8a2ff9a861f8c414f41a;5496ca91133bd2886d459005e300c2aa	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559097/SJ1494_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559097/SJ1494_2.fastp.fastq.gz	SJ1494
PRJEB57967	SAMEA112181974	ERX10072604	ERR10559001	447426	human oral metagenome	6693d7b62efb0ea66d2178e1870264e1;8a08cab1b6a6752d1bd584763689aace	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559001/SJ1398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559001/SJ1398_2.fastq.gz	SJ1398
PRJEB57967	SAMEA112182273	ERX10072701	ERR10559098	447426	human oral metagenome	409f1d4a33e7854229ebda4fe0f073c1;c563b21e56f0577726bc6f66962806b5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559098/SJ1495_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559098/SJ1495_2.fastp.fastq.gz	SJ1495
PRJEB57967	SAMEA112182343	ERX10072607	ERR10559004	447426	human oral metagenome	0fb3b0e8381082d8fca208f5458d9097;fdc69bf985f98949eb4b1c062c32b778	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559004/SJ1401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559004/SJ1401_2.fastq.gz	SJ1401
PRJEB57967	SAMEA112182385	ERX10072705	ERR10559102	447426	human oral metagenome	f6c3dc0c1dfd3276fa186f540a4f6d26;6493d343bf750496a97f47e27b010b63	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559102/SJ1499_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559102/SJ1499_2.fastp.fastq.gz	SJ1499
PRJEB57967	SAMEA112182149	ERX10072613	ERR10559010	447426	human oral metagenome	405d0730bdcea9b701c8a9d10e4db480;88a4b42650822619b3007b4c2700a860	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559010/SJ1407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559010/SJ1407_2.fastq.gz	SJ1407
PRJEB57967	SAMEA112182305	ERX10072709	ERR10559106	447426	human oral metagenome	f3b3515c1a6f460d15207d556905bd44;3ed0357f5d93dfabd65e4ea9e90c446b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559106/SJ1503_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559106/SJ1503_2.fastp.fastq.gz	SJ1503
PRJEB57967	SAMEA112182536	ERX10072615	ERR10559012	447426	human oral metagenome	7f20917b64302a398db37a697ac3e104;606882152399edaac6f64c831e6e614b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559012/SJ1409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559012/SJ1409_2.fastq.gz	SJ1409
PRJEB57967	SAMEA112182206	ERX10072710	ERR10559107	447426	human oral metagenome	4e6496a8d17d77f119be2f8bff582368;654323f442a87b6457fb41aea08149bc	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559107/SJ1504_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559107/SJ1504_2.fastp.fastq.gz	SJ1504
PRJEB57967	SAMEA112182094	ERX10072618	ERR10559015	447426	human oral metagenome	48be2fbe37a0d00c7a6de8cf04515eff;090c1c455528d84ca60f57248a81fa5a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559015/SJ1412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559015/SJ1412_2.fastq.gz	SJ1412
PRJEB57967	SAMEA112182239	ERX10072624	ERR10559021	447426	human oral metagenome	60a3fc9d8e1d60843511c43dfca85a73;e3da0b076e0ae4af82bd1e6742509c71	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559021/SJ1418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559021/SJ1418_2.fastq.gz	SJ1418
PRJEB57967	SAMEA112182300	ERX10072715	ERR10559112	447426	human oral metagenome	38ae3cc9bb7ef336677e7305ada7d934;ae71cbca2fe7ba007fd93fd38ecb2201	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559112/SJ1509_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559112/SJ1509_2.fastp.fastq.gz	SJ1509
PRJEB57967	SAMEA112182367	ERX10072627	ERR10559024	447426	human oral metagenome	035f34edb0d473d2056e9b58dee32e1c;d6a2ce4829ff26251deb19b19bd5920e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559024/SJ1421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559024/SJ1421_2.fastq.gz	SJ1421
PRJEB57967	SAMEA112182153	ERX10072718	ERR10559115	447426	human oral metagenome	5e20a252cdd45eb4f914c95bb8fdc2a7;590aa23f71b5185b199a06086a99b519	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559115/SJ1512_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559115/SJ1512_2.fastp.fastq.gz	SJ1512
PRJEB57967	SAMEA112182155	ERX10072628	ERR10559025	447426	human oral metagenome	be9aac7a64adeea3ac6578473ff4c755;d8c466b8595708b36047ea3358a61e1b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559025/SJ1422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559025/SJ1422_2.fastq.gz	SJ1422
PRJEB57967	SAMEA112182441	ERX10072720	ERR10559117	447426	human oral metagenome	8f1d0b945000245835959cf79a70e9e0;5e69efe88d087dc69a40a056d15e28ea	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559117/SJ1514_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559117/SJ1514_2.fastp.fastq.gz	SJ1514
PRJEB57967	SAMEA112182011	ERX10072630	ERR10559027	447426	human oral metagenome	9477e36cb8dcb3d65f99be78aa4a2b14;11ac7d4ebd77b49493e5e4da6b72cd19	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559027/SJ1424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559027/SJ1424_2.fastq.gz	SJ1424
PRJEB57967	SAMEA112182200	ERX10072634	ERR10559031	447426	human oral metagenome	c30910caeca1c08f6a86345bb1ce21f3;be7aa88a7ddfc4a3786b482e534c6620	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559031/SJ1428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559031/SJ1428_2.fastq.gz	SJ1428
PRJEB57967	SAMEA112182020	ERX10072636	ERR10559033	447426	human oral metagenome	e333822a940b8f8315e7de4e6d4f99d9;554f6d636130f7511b3ee9b1f092ca6f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559033/SJ1430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559033/SJ1430_2.fastq.gz	SJ1430
PRJEB57967	SAMEA112182018	ERX10072639	ERR10559036	447426	human oral metagenome	9d41c419fc0d1a7fa6673edb04b10cc3;879179131036d8a4b0f7b20105f9ff8a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559036/SJ1433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559036/SJ1433_2.fastq.gz	SJ1433
PRJEB57967	SAMEA112181976	ERX10072641	ERR10559038	447426	human oral metagenome	e2dda616ddb9188218d42486c9f1b4b7;115aa281a1af413b27b792ce56098adb	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559038/SJ1435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559038/SJ1435_2.fastq.gz	SJ1435
PRJEB57967	SAMEA112182391	ERX10072722	ERR10559119	447426	human oral metagenome	67c938250672b7986a56876b8f669163;cd08c9ccd1e9558fcbfa14fa32a95dbf	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559119/SJ1516_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559119/SJ1516_2.fastp.fastq.gz	SJ1516
PRJEB57967	SAMEA112182157	ERX10072643	ERR10559040	447426	human oral metagenome	a164669c14b57a7758b0f232b46e66a9;f417a88c328a80372310ae8850ec0944	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559040/SJ1437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559040/SJ1437_2.fastq.gz	SJ1437
PRJEB57967	SAMEA112182033	ERX10072645	ERR10559042	447426	human oral metagenome	026898ababb5cb6bd5215d5a15f6ff0f;3e877f6431f3319978cc8b09e89447a9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559042/SJ1439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559042/SJ1439_2.fastq.gz	SJ1439
PRJEB57967	SAMEA112182099	ERX10072648	ERR10559045	447426	human oral metagenome	f017d2a0e214f808d6a4c27a46560832;93d8982e67b6232f390e4c9c9db2c3d8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559045/SJ1442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559045/SJ1442_2.fastq.gz	SJ1442
PRJEB57967	SAMEA112182413	ERX10072726	ERR10559123	447426	human oral metagenome	af8d5cba8cf303526bc85b83641917cd;ea5727e547c5bb813e87dfd3fe88e18f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559123/SJ1520_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559123/SJ1520_2.fastp.fastq.gz	SJ1520
PRJEB57967	SAMEA112182196	ERX10072649	ERR10559046	447426	human oral metagenome	2c44a7dd39e021791c8a23e8b9bf2c8f;ae235e2aaf6fe8ff38baf5abfaa165d8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559046/SJ1443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559046/SJ1443_2.fastq.gz	SJ1443
PRJEB57967	SAMEA112182477	ERX10072732	ERR10559129	447426	human oral metagenome	aa8047fa9d329c7466203da865e66017;3787702313c8c1e199d1c4e21ad784b7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559129/SJ1526_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559129/SJ1526_2.fastp.fastq.gz	SJ1526
PRJEB57967	SAMEA112182063	ERX10072650	ERR10559047	447426	human oral metagenome	472a06e5e1bac9cfa8b7b92a85d294a2;799359ccee17aa2c9dfb208bdbdb9b5d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559047/SJ1444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559047/SJ1444_2.fastq.gz	SJ1444
PRJEB57967	SAMEA112182440	ERX10072733	ERR10559130	447426	human oral metagenome	4f52111af23f5155436f86aef05be30f;c1578bdf145d2c69870751c1361ad9ff	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559130/SJ1527_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559130/SJ1527_2.fastp.fastq.gz	SJ1527
PRJEB57967	SAMEA112182358	ERX10072734	ERR10559131	447426	human oral metagenome	4681e60e9f80d1f73fbeb3bd159791b5;e1ec33762c1b172c6400de087d09b2e7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559131/SJ1528_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559131/SJ1528_2.fastp.fastq.gz	SJ1528
PRJEB57967	SAMEA112182034	ERX10072651	ERR10559048	447426	human oral metagenome	7a4c057615162ca6dfcde1622fc063fd;65ecf957c422ccd17780b8dc2081dc03	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559048/SJ1445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559048/SJ1445_2.fastq.gz	SJ1445
PRJEB57967	SAMEA112182446	ERX10072735	ERR10559132	447426	human oral metagenome	aeb3b2eab88dea8d9d18f0ebeb9d2aca;4c026af96079b1a070f1f24d1a08952a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559132/SJ1529_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559132/SJ1529_2.fastp.fastq.gz	SJ1529
PRJEB57967	SAMEA112181917	ERX10072652	ERR10559049	447426	human oral metagenome	5eb53cabca3b826561fda01208b36bf3;f59fb37b21c3d449e1beb7781bfd015b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559049/SJ1446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559049/SJ1446_2.fastq.gz	SJ1446
PRJEB57967	SAMEA112182263	ERX10072736	ERR10559133	447426	human oral metagenome	fcf4cdd7fa206ebb8c06195d32d2be08;d8625047bebd600ab7b1d9ba7e5ac584	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559133/SJ1530_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559133/SJ1530_2.fastp.fastq.gz	SJ1530
PRJEB57967	SAMEA112182014	ERX10072655	ERR10559052	447426	human oral metagenome	dfbe1d8128bdf5a81f2379a236e52622;fcbbc499bf0867bfbac0b5e5bffc81b6	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559052/SJ1449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559052/SJ1449_2.fastq.gz	SJ1449
PRJEB57967	SAMEA112182405	ERX10072737	ERR10559134	447426	human oral metagenome	2e462640552b2bac40f01d1df1106df9;6a9a52007854ebd57ee2f92eb50ca76d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559134/SJ1531_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559134/SJ1531_2.fastp.fastq.gz	SJ1531
PRJEB57967	SAMEA112182595	ERX10072661	ERR10559058	447426	human oral metagenome	a33b1a3e3d1a355ef2d2d680c943065e;f1df83f4dec7a87535829d3a59cca80c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559058/SJ1455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559058/SJ1455_2.fastq.gz	SJ1455
PRJEB57967	SAMEA112182528	ERX10072739	ERR10559136	447426	human oral metagenome	2a702be8f2f1198848412ca401bcb7e2;24f697f516fc0aebce632eb9757a0843	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559136/SJ1533_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559136/SJ1533_2.fastp.fastq.gz	SJ1533
PRJEB57967	SAMEA112182167	ERX10072662	ERR10559059	447426	human oral metagenome	c1733713538e9ee74d47b0c59b7e773c;3a37de51680633971ef1b535cc000c9d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559059/SJ1456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559059/SJ1456_2.fastq.gz	SJ1456
PRJEB57967	SAMEA112182402	ERX10072741	ERR10559138	447426	human oral metagenome	181ed6315c99710b26424ec9a2469198;3e55e3a4253afa52284c9cf0f9db53d7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559138/SJ1535_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559138/SJ1535_2.fastp.fastq.gz	SJ1535
PRJEB57967	SAMEA112182052	ERX10072666	ERR10559063	447426	human oral metagenome	63302cf2edabb00ecd7ff1517092f0fe;1f1a3212f13d8dfee439077d3fbb1acb	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559063/SJ1460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559063/SJ1460_2.fastq.gz	SJ1460
PRJEB57967	SAMEA112182226	ERX10072743	ERR10559140	447426	human oral metagenome	d9d0cf55e6ff39c9b5962c13c38b5e8a;ba457596aea2be30f6894adc3e9d8b86	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559140/SJ1537_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559140/SJ1537_2.fastp.fastq.gz	SJ1537
PRJEB57967	SAMEA112182462	ERX10072667	ERR10559064	447426	human oral metagenome	9e883b3f0ecaa50415422c740711a674;8e95a3a8a145d5b6215e41200327aef0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559064/SJ1461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559064/SJ1461_2.fastq.gz	SJ1461
PRJEB57967	SAMEA112182256	ERX10072746	ERR10559143	447426	human oral metagenome	3b34936647df8f1d073556eec9a851e7;aabcf6c6b3ee77408dd065a36098f31c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559143/SJ1540_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559143/SJ1540_2.fastp.fastq.gz	SJ1540
PRJEB57967	SAMEA112182054	ERX10072670	ERR10559067	447426	human oral metagenome	fd3979b1eadbd42f8716fbdb59f45ed6;b837f91a02b5fefef73126fcd241c2c5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559067/SJ1464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559067/SJ1464_2.fastq.gz	SJ1464
PRJEB57967	SAMEA112182252	ERX10072763	ERR10559160	447426	human oral metagenome	868b75eac88c82f390eddce9f8b7bb3f;28b365f2b7d357a0687e3b0102487bce	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559160/SJ1557_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559160/SJ1557_2.fastp.fastq.gz	SJ1557
PRJEB57967	SAMEA112182236	ERX10072674	ERR10559071	447426	human oral metagenome	f7e3120def29d0d0eee2307cabbac796;4a756ab9f1b0b318864af5f2f84f105f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559071/SJ1468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559071/SJ1468_2.fastq.gz	SJ1468
PRJEB57967	SAMEA112182339	ERX10072675	ERR10559072	447426	human oral metagenome	8ca9af96f30493a8e40f6e04c3b5b228;c8ff6d57776f05d794234486e70697f2	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559072/SJ1469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559072/SJ1469_2.fastq.gz	SJ1469
PRJEB57967	SAMEA112182124	ERX10072764	ERR10559161	447426	human oral metagenome	927335cc9c59a3f0c6830f060a98728a;baa723a82ec038e90dfa84d6d6947449	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559161/SJ1558_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559161/SJ1558_2.fastp.fastq.gz	SJ1558
PRJEB57967	SAMEA112182222	ERX10072765	ERR10559162	447426	human oral metagenome	a09282fc82b84db20165fe6b4b6c3b7a;9e7ce8d5cae322222c769755f17708b4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559162/SJ1559_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559162/SJ1559_2.fastp.fastq.gz	SJ1559
PRJEB57967	SAMEA112182229	ERX10072676	ERR10559073	447426	human oral metagenome	0ab942f410c74ae8a928ac6668acbf9b;bf9957f5a619b7ae79c0f5a92e198c0e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559073/SJ1470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559073/SJ1470_2.fastq.gz	SJ1470
PRJEB57967	SAMEA112182408	ERX10072769	ERR10559166	447426	human oral metagenome	c02d7fa2bda4fcce3922c447679131d3;840afdef09e1d67e5618ebd39ec72aa6	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559166/SJ1563_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559166/SJ1563_2.fastp.fastq.gz	SJ1563
PRJEB57967	SAMEA112182083	ERX10072678	ERR10559075	447426	human oral metagenome	0b0526cd1ffb95185909e13abbb5a53b;a1d8b4a52ddeec544b0890fe706ce4c5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559075/SJ1472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559075/SJ1472_2.fastq.gz	SJ1472
PRJEB57967	SAMEA112182138	ERX10072682	ERR10559079	447426	human oral metagenome	5c1d9171e367a048155dad3646dc5a8b;2d36c6dace23633915c4895640dcc0fd	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559079/SJ1476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559079/SJ1476_2.fastq.gz	SJ1476
PRJEB57967	SAMEA112182481	ERX10072770	ERR10559167	447426	human oral metagenome	35d13fc4a51397db8f3672ae1cc9d306;1b4e832bf5c1652fd43bcb110b6472cf	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559167/SJ1564_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559167/SJ1564_2.fastp.fastq.gz	SJ1564
PRJEB57967	SAMEA112182110	ERX10072683	ERR10559080	447426	human oral metagenome	1e918bec0f30c6ee65ee332a481f474e;2afdd5c00d60b6e8bfa27ef5154f47c8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559080/SJ1477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559080/SJ1477_2.fastq.gz	SJ1477
PRJEB57967	SAMEA112182386	ERX10072772	ERR10559169	447426	human oral metagenome	7e24a58e76bb1b0685dc7e47d419b5b4;ca2b676666c228d501c648f78c10a67b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559169/SJ1566_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559169/SJ1566_2.fastp.fastq.gz	SJ1566
PRJEB57967	SAMEA112182166	ERX10072685	ERR10559082	447426	human oral metagenome	bb27a66b104c88c08fe890486818c4a2;31331e8e8da9aba8d52c764c8395d98a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559082/SJ1479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559082/SJ1479_2.fastq.gz	SJ1479
PRJEB57967	SAMEA112182321	ERX10072774	ERR10559171	447426	human oral metagenome	7d83aed1c8ba46af66d5169b2876f78f;763a734601b39d5de9578ac2c60f8b1b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559171/SJ1568_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559171/SJ1568_2.fastp.fastq.gz	SJ1568
PRJEB57967	SAMEA112182253	ERX10072691	ERR10559088	447426	human oral metagenome	631aa8c92fd932a06620b74268e249d5;adc26a3a05c5a63fa5667f362ac167bf	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559088/SJ1485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559088/SJ1485_2.fastq.gz	SJ1485
PRJEB57967	SAMEA112182406	ERX10072776	ERR10559173	447426	human oral metagenome	62b872cb4659fd5ea7d79341b7bf345e;285fc6aec36942e567e6cb21183312c1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559173/SJ1570_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559173/SJ1570_2.fastp.fastq.gz	SJ1570
