study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA940351	SAMN33562891	SRX19552194	SRR23689586	408170	human gut metagenome	bbbbbb61c6eb9be358d7cd9b15767e3d;505dcb917174770ea03892af44cf394c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/086/SRR23689586/SRR23689586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/086/SRR23689586/SRR23689586_2.fastq.gz	TG22773201
PRJNA940351	SAMN33562898	SRX19552187	SRR23689593	408170	human gut metagenome	e59a40dff3b76874763be0ac07c2c48b;a3813c0cf2be8b5238c3960c81041bc9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/093/SRR23689593/SRR23689593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/093/SRR23689593/SRR23689593_2.fastq.gz	TG23237094
PRJNA940351	SAMN33562899	SRX19552185	SRR23689595	408170	human gut metagenome	14579992b9d7a5316354c46fed62e94a;6e05fdde37a087ef54e7fadebe6bf148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/095/SRR23689595/SRR23689595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/095/SRR23689595/SRR23689595_2.fastq.gz	TG23255729
PRJNA940351	SAMN33562806	SRX19552174	SRR23689606	447426	human oral metagenome	768eeac850f090451591617682a1fd08;f9b373cb4a1fb82a5912c657c4feea13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/006/SRR23689606/SRR23689606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/006/SRR23689606/SRR23689606_2.fastq.gz	TO25115083
PRJNA940351	SAMN33562817	SRX19552162	SRR23689618	447426	human oral metagenome	75b49e1920bec2b6189b64d151f602cd;2759b399e937ea39459180972b7e54f8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/018/SRR23689618/SRR23689618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/018/SRR23689618/SRR23689618_2.fastq.gz	TO25815838
PRJNA940351	SAMN33562824	SRX19552154	SRR23689626	447426	human oral metagenome	dd72bc4fdc57ca5613ab2f254dbbc1c3;99c16c750867925ee7fe42c7aead8327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/026/SRR23689626/SRR23689626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/026/SRR23689626/SRR23689626_2.fastq.gz	TO28419916
PRJNA940351	SAMN33562907	SRX19552141	SRR23689639	408170	human gut metagenome	38e18d69e29d33cac4655fd1d72a9b38;eb44a09843a70ac73d6f883a3c9e5324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/039/SRR23689639/SRR23689639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/039/SRR23689639/SRR23689639_2.fastq.gz	TG23629104
PRJNA940351	SAMN33562933	SRX19552112	SRR23689668	408170	human gut metagenome	c6d7a15cef4dc6721b14ce5af6b04d82;d176ba65b76ccc816204c3a6cc3a04fd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/068/SRR23689668/SRR23689668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/068/SRR23689668/SRR23689668_2.fastq.gz	TG26406659
PRJNA940351	SAMN33562836	SRX19552105	SRR23689675	447426	human oral metagenome	414a42befbcec89d66e4a18bd0c4f498;9bfee856066376ef2ce4638c16911221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/075/SRR23689675/SRR23689675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/075/SRR23689675/SRR23689675_2.fastq.gz	TO30051806
PRJNA940351	SAMN33562837	SRX19552104	SRR23689676	447426	human oral metagenome	cd86870f938567754ba74d39be467729;c0c1d1c991dfb3798a0a8c7d87d36d38	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/076/SRR23689676/SRR23689676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/076/SRR23689676/SRR23689676_2.fastq.gz	TO30207110
PRJNA940351	SAMN33562840	SRX19552100	SRR23689680	447426	human oral metagenome	9bc6965bc4b19d6d8e7f02109b7f8a46;3ed65d025919d3e6b569ba6f8797ffc4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/080/SRR23689680/SRR23689680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/080/SRR23689680/SRR23689680_2.fastq.gz	TO30597542
PRJNA940351	SAMN33562866	SRX19552072	SRR23689708	408170	human gut metagenome	b58aa549645e0c743796e92469366cdd;06318542c21c60b450aad1e06cec7757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/008/SRR23689708/SRR23689708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/008/SRR23689708/SRR23689708_2.fastq.gz	TG12096637
PRJNA940351	SAMN33562774	SRX19552062	SRR23689719	447426	human oral metagenome	8ff801fbb564a1f3f7198dd6e7acec90;06a62ae6c7fa4fa12b7bc0b3e799be67	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/019/SRR23689719/SRR23689719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/019/SRR23689719/SRR23689719_2.fastq.gz	TO22156029
PRJNA940351	SAMN33562788	SRX19552047	SRR23689734	447426	human oral metagenome	5ecc16814badbaa6422f3df485eceefa;35c06385e0caaf8bfd332fcd73a0ed4d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/034/SRR23689734/SRR23689734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/034/SRR23689734/SRR23689734_2.fastq.gz	TO23270574
PRJNA940351	SAMN33562950	SRX19552046	SRR23689735	408170	human gut metagenome	c3172355412099fcbdc8ce548ff27ec4;b0d4f84b62d5495d2bd914bbdaa5c487	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/035/SRR23689735/SRR23689735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/035/SRR23689735/SRR23689735_2.fastq.gz	TG30428882
PRJNA940351	SAMN33562790	SRX19552044	SRR23689737	447426	human oral metagenome	136cc7a8f6b3454b98ce79a021e61c26;42837c9bb2f6379b6333e5832c3e7846	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/037/SRR23689737/SRR23689737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/037/SRR23689737/SRR23689737_2.fastq.gz	TO23436294
PRJNA940351	SAMN33562958	SRX19552030	SRR23689751	408170	human gut metagenome	696f48e1e899344181b71909541b015b;8dd51fd564d2b77227e09dcd663b5b82	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/051/SRR23689751/SRR23689751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/051/SRR23689751/SRR23689751_2.fastq.gz	TG30875701
